State,County,Year,Total population,Male Total population,Female Total population
Nebraska,Chase County,2017,3803,1892,1911
Illinois,Pulaski County,2017,5792,2871,2921
Puerto Rico,Las Mar?as Municipio,2017,10012,4899,5113
Nebraska,Clay County,2017,6264,3210,3054
North Carolina,Clay County,2017,10616,5527,5089
Nebraska,Cuming County,2017,9039,4557,4482
Texas,Ward County,2017,10836,5357,5479
Nebraska,Dakota County,2017,20529,10074,10455
Georgia,Wilcox County,2017,8972,4495,4477
Nebraska,Dawson County,2017,23925,12235,11690
Nebraska,Deuel County,2017,1901,915,986
Montana,Chouteau County,2017,5765,2905,2860
Nebraska,Dodge County,2017,36576,17980,18596
Nebraska,Douglas County,2017,549706,270917,278789
Nebraska,Dundy County,2017,2017,1004,1013
Alaska,Prince of Wales-Hyder Census Area,2017,5603,2800,2803
Texas,Sherman County,2017,3019,1514,1505
Nebraska,Frontier County,2017,2624,1324,1300
Colorado,Washington County,2017,4814,2356,2458
Nebraska,Gage County,2017,21632,10816,10816
Oregon,Gilliam County,2017,1913,960,953
Texas,Armstrong County,2017,1958,970,988
Nebraska,Gosper County,2017,2019,988,1031
Alaska,Bristol Bay Borough,2017,682,346,336
Nebraska,Greeley County,2017,2436,1203,1233
Nebraska,Hall County,2017,61233,30843,30390
Arkansas,Nevada County,2017,9149,4566,4583
Nebraska,Harlan County,2017,3469,1811,1658
Nebraska,Hayes County,2017,957,494,463
Nebraska,Hitchcock County,2017,2860,1423,1437
Nebraska,Holt County,2017,10293,5157,5136
Nebraska,Hooker County,2017,684,315,369
Iowa,Wayne County,2017,6385,3212,3173
Oregon,Grant County,2017,7276,3511,3765
Nebraska,Johnson County,2017,5200,3087,2113
Nebraska,Kearney County,2017,6547,3229,3318
Alaska,Kusilvak Census Area,2017,8129,4121,4008
Nebraska,Logan County,2017,720,368,352
Virginia,Norton city,2017,3688,1840,1848
Nebraska,Knox County,2017,8496,4147,4349
Nebraska,Lancaster County,2017,306357,153788,152569
Nebraska,Lincoln County,2017,35569,17490,18079
Nebraska,Logan County,2017,919,471,448
Nebraska,Loup County,2017,537,260,277
Nebraska,McPherson County,2017,432,221,211
Nebraska,Madison County,2017,35062,17437,17625
Nebraska,Merrick County,2017,7829,3898,3931
New Mexico,Hidalgo County,2017,4903,2460,2443
Nebraska,Nance County,2017,3569,1764,1805
Kansas,Wabaunsee County,2017,7041,3476,3565
Nebraska,Nuckolls County,2017,4318,2163,2155
Virginia,Nottoway County,2017,15875,7783,8092
Nebraska,Pawnee County,2017,2704,1317,1387
Nebraska,Perkins County,2017,2904,1474,1430
North Dakota,McLean County,2017,9163,4603,4560
Oklahoma,Major County,2017,7175,3598,3577
Nebraska,Platte County,2017,32875,16662,16213
Nebraska,Polk County,2017,5244,2578,2666
Kentucky,Owen County,2017,10870,5552,5318
Georgia,Lincoln County,2017,8045,4036,4009
Texas,Stonewall County,2017,1381,690,691
Michigan,Crawford County,2017,14325,7320,7005
Nebraska,Sarpy County,2017,175188,87568,87620
Nebraska,Saunders County,2017,20953,10546,10407
Nebraska,Scotts Bluff County,2017,36509,17659,18850
Nebraska,Seward County,2017,17045,8582,8463
Kansas,Rooks County,2017,5241,2604,2637
Texas,Sherman County,2017,3048,1518,1530
Nebraska,Sioux County,2017,1256,647,609
Nebraska,Stanton County,2017,6020,3013,3007
Nebraska,Thayer County,2017,5133,2547,2586
Alaska,Yakutat City and Borough,2017,643,344,299
Nebraska,Thurston County,2017,7055,3502,3553
Nebraska,Valley County,2017,4252,2111,2141
Mississippi,Clay County,2017,20414,10118,10296
Nebraska,Wayne County,2017,9409,4772,4637
Nebraska,Webster County,2017,3597,1774,1823
Montana,Treasure County,2017,846,444,402
West Virginia,Hardy County,2017,13832,6795,7037
Nevada,Churchill County,2017,24022,12177,11845
Nevada,Clark County,2017,2112436,1056002,1056434
Nevada,Douglas County,2017,47632,24047,23585
Wisconsin,Waupaca County,2017,52377,27185,25192
Nevada,Esmeralda County,2017,1102,485,617
Colorado,Kiowa County,2017,1728,849,879
Nevada,Humboldt County,2017,17088,8879,8209
Georgia,Warren County,2017,5887,3276,2611
Nevada,Lincoln County,2017,5203,2780,2423
Nevada,Lyon County,2017,52303,26400,25903
Nevada,Mineral County,2017,4471,2165,2306
Nevada,Nye County,2017,43296,21789,21507
Missouri,Reynolds County,2017,6661,4337,2324
Nevada,Storey County,2017,3891,1894,1997
Nevada,Washoe County,2017,445551,224212,221339
North Carolina,Camden County,2017,9858,5820,4038
Nevada,Carson City,2017,54219,27794,26425
New Hampshire,Belknap County,2017,60383,29705,30678
New Hampshire,Carroll County,2017,47524,23734,23790
New Hampshire,Cheshire County,2017,76109,37199,38910
New Hampshire,Coos County,2017,32119,16923,15196
New Hampshire,Grafton County,2017,89280,43952,45328
New Hampshire,Hillsborough County,2017,406371,201775,204596
New Hampshire,Merrimack County,2017,147958,72864,75094
New Hampshire,Rockingham County,2017,302479,149778,152701
New Hampshire,Strafford County,2017,126552,61938,64614
New Hampshire,Sullivan County,2017,43073,21263,21810
New Jersey,Atlantic County,2017,272926,132171,140755
New Jersey,Bergen County,2017,937920,454204,483716
New Jersey,Burlington County,2017,449192,220995,228197
New Jersey,Camden County,2017,510996,246942,264054
New Jersey,Cape May County,2017,94549,46158,48391
New Jersey,Cumberland County,2017,154952,79550,75402
New Jersey,Essex County,2017,800401,384515,415886
New Jersey,Gloucester County,2017,291372,141589,149783
New Jersey,Hudson County,2017,679756,337345,342411
New Jersey,Hunterdon County,2017,125717,62901,62816
New Jersey,Mercer County,2017,373362,182693,190669
New Jersey,Middlesex County,2017,837288,412127,425161
New Jersey,Monmouth County,2017,627551,305192,322359
New Jersey,Morris County,2017,498847,244480,254367
New Jersey,Ocean County,2017,589699,283959,305740
New Jersey,Passaic County,2017,510563,248308,262255
New Jersey,Salem County,2017,63776,31105,32671
New Jersey,Somerset County,2017,333316,162775,170541
New Jersey,Sussex County,2017,143570,71475,72095
New Jersey,Union County,2017,557320,271607,285713
New Jersey,Warren County,2017,107088,52230,54858
New Mexico,Bernalillo County,2017,674855,330743,344112
New Mexico,Catron County,2017,3547,1861,1686
New Mexico,Chaves County,2017,65454,32536,32918
New Mexico,Cibola County,2017,27049,13678,13371
New Mexico,Colfax County,2017,12522,6317,6205
New Mexico,Curry County,2017,50283,26139,24144
New Mexico,De Baca County,2017,2016,926,1090
New Mexico,Do?a Ana County,2017,213849,105094,108755
New Mexico,Eddy County,2017,56793,28792,28001
New Mexico,Grant County,2017,28382,13940,14442
Illinois,Pope County,2017,4426,2645,1781
New Mexico,Harding County,2017,546,291,255
New Mexico,Hidalgo County,2017,4446,2179,2267
New Mexico,Lea County,2017,69505,35804,33701
Puerto Rico,Luquillo Municipio,2017,19497,9399,10098
New Mexico,Los Alamos County,2017,18031,9135,8896
New Mexico,Luna County,2017,24319,12057,12262
New Mexico,McKinley County,2017,72849,35209,37640
New Mexico,Mora County,2017,4605,2286,2319
New Mexico,Otero County,2017,65130,33478,31652
South Dakota,Custer County,2017,8447,4057,4390
New Mexico,Rio Arriba County,2017,39455,19338,20117
New Mexico,Roosevelt County,2017,19313,9665,9648
New Mexico,Sandoval County,2017,138815,67939,70876
New Mexico,San Juan County,2017,128221,63529,64692
Wyoming,Park County,2017,28203,14114,14089
New Mexico,Santa Fe County,2017,147514,71878,75636
North Dakota,Ramsey County,2017,11254,5513,5741
Kentucky,Rockcastle County,2017,17098,9066,8032
Utah,Uintah County,2017,32809,16054,16755
New Mexico,Torrance County,2017,15534,8126,7408
New Mexico,Union County,2017,4216,2285,1931
New Mexico,Valencia County,2017,75845,38013,37832
New York,Albany County,2017,308580,149287,159293
New York,Allegany County,2017,47400,24013,23387
New York,Bronx County,2017,1455846,685636,770210
New York,Broome County,2017,196124,96409,99715
New York,Cattaraugus County,2017,78175,38739,39436
New York,Cayuga County,2017,78319,40132,38187
New York,Chautauqua County,2017,130846,64652,66194
New York,Chemung County,2017,86883,43018,43865
New York,Chenango County,2017,48763,24382,24381
New York,Clinton County,2017,81224,41648,39576
New York,Columbia County,2017,61481,30856,30625
New York,Cortland County,2017,48334,23443,24891
Pennsylvania,Huntingdon County,2017,45950,23118,22832
New York,Dutchess County,2017,295685,146993,148692
New York,Erie County,2017,923995,447024,476971
New York,Essex County,2017,38233,19936,18297
New York,Franklin County,2017,51054,27928,23126
Ohio,Union County,2017,53955,26899,27056
New York,Genesee County,2017,58537,29199,29338
Illinois,Stephenson County,2017,47791,24875,22916
New York,Hamilton County,2017,4646,2387,2259
New York,Herkimer County,2017,62943,31103,31840
New York,Jefferson County,2017,116567,61385,55182
New York,Kings County,2017,2635121,1247773,1387348
New York,Lewis County,2017,26845,13525,13320
New York,Livingston County,2017,64373,32269,32104
New York,Madison County,2017,71760,35413,36347
New York,Monroe County,2017,748680,361649,387031
New York,Montgomery County,2017,49500,24352,25148
New York,Nassau County,2017,1363069,661718,701351
New York,New York County,2017,1653877,782142,871735
New York,Niagara County,2017,212675,103592,109083
New York,Oneida County,2017,232324,115854,116470
New York,Onondaga County,2017,467669,225685,241984
New York,Ontario County,2017,109491,53712,55779
New York,Orange County,2017,378174,189437,188737
New York,Orleans County,2017,41584,20662,20922
New York,Oswego County,2017,119833,60028,59805
New York,Otsego County,2017,60750,29341,31409
New York,Putnam County,2017,99464,49485,49979
New York,Queens County,2017,2339280,1134031,1205249
New York,Rensselaer County,2017,159800,78800,81000
New York,Richmond County,2017,475948,230325,245623
New York,Rockland County,2017,325027,159227,165800
New York,St. Lawrence County,2017,110817,56381,54436
New York,Saratoga County,2017,226632,111991,114641
New York,Schenectady County,2017,155239,75537,79702
Texas,Kleberg County,2017,31611,15700,15911
New York,Schuyler County,2017,18112,9076,9036
New York,Seneca County,2017,34843,18308,16535
New York,Steuben County,2017,97539,48550,48989
New York,Suffolk County,2017,1497595,737373,760222
New York,Sullivan County,2017,75783,38941,36842
New York,Tioga County,2017,49322,24340,24982
New York,Tompkins County,2017,104415,51397,53018
New York,Ulster County,2017,180129,89377,90752
New York,Warren County,2017,64701,31717,32984
New York,Washington County,2017,62183,32148,30035
New York,Wayne County,2017,91442,45218,46224
New York,Westchester County,2017,975321,471874,503447
Oklahoma,Sequoyah County,2017,40886,22032,18854
New York,Yates County,2017,25083,12069,13014
North Carolina,Alamance County,2017,157844,75078,82766
Mississippi,Alcorn County,2017,37159,18797,18362
Georgia,Evans County,2017,10935,5445,5490
North Carolina,Anson County,2017,25531,13361,12170
North Carolina,Ashe County,2017,26833,13213,13620
Georgia,Ben Hill County,2017,17535,9573,7962
North Carolina,Beaufort County,2017,47316,22596,24720
North Carolina,Bertie County,2017,19913,10057,9856
North Carolina,Bladen County,2017,34130,16241,17889
North Carolina,Brunswick County,2017,122586,59412,63174
North Carolina,Buncombe County,2017,252268,121002,131266
North Carolina,Burke County,2017,88898,43908,44990
North Carolina,Cabarrus County,2017,196716,95708,101008
North Carolina,Caldwell County,2017,81805,40361,41444
North Carolina,Camden County,2017,10336,5103,5233
North Carolina,Carteret County,2017,68699,33760,34939
North Carolina,Caswell County,2017,22833,11490,11343
North Carolina,Catawba County,2017,156182,76437,79745
North Carolina,Chatham County,2017,68364,33000,35364
North Carolina,Cherokee County,2017,27463,13483,13980
North Carolina,Chowan County,2017,14370,6878,7492
North Carolina,Clay County,2017,10753,5117,5636
North Carolina,Cleveland County,2017,97038,46733,50305
Tennessee,Cumberland County,2017,56589,27882,28707
North Carolina,Craven County,2017,103374,52488,50886
North Carolina,Cumberland County,2017,332766,165787,166979
North Carolina,Currituck County,2017,25247,12522,12725
North Carolina,Dare County,2017,35412,17441,17971
North Carolina,Davidson County,2017,164118,80121,83997
North Carolina,Davie County,2017,41766,20394,21372
North Carolina,Duplin County,2017,59350,29020,30330
North Carolina,Durham County,2017,300865,143946,156919
North Carolina,Edgecombe County,2017,54032,25088,28944
North Carolina,Forsyth County,2017,368362,174966,193396
North Carolina,Franklin County,2017,63866,31817,32049
North Carolina,Gaston County,2017,214049,103191,110858
Oklahoma,Washita County,2017,11601,5662,5939
North Carolina,Graham County,2017,8607,4212,4395
North Carolina,Granville County,2017,58503,29686,28817
Arkansas,Conway County,2017,21059,11380,9679
North Carolina,Guilford County,2017,517197,245216,271981
Wisconsin,Waupaca County,2017,52300,25152,27148
North Carolina,Harnett County,2017,128753,63747,65006
North Carolina,Haywood County,2017,59854,29008,30846
North Carolina,Henderson County,2017,112156,54226,57930
North Carolina,Hertford County,2017,24262,12026,12236
North Carolina,Hoke County,2017,52571,25993,26578
Alaska,Prince of Wales-Hyder Census Area,2017,5507,2918,2589
North Carolina,Iredell County,2017,169798,83570,86228
North Carolina,Jackson County,2017,41725,20395,21330
North Carolina,Johnston County,2017,186308,91408,94900
Iowa,Humboldt County,2017,9776,4771,5005
North Carolina,Lee County,2017,59805,29055,30750
North Carolina,Lenoir County,2017,57934,27701,30233
North Carolina,Lincoln County,2017,80504,39867,40637
North Carolina,McDowell County,2017,45069,22706,22363
North Carolina,Macon County,2017,34160,16467,17693
North Carolina,Madison County,2017,21347,10564,10783
North Carolina,Martin County,2017,23227,10910,12317
North Carolina,Mecklenburg County,2017,1034290,497122,537168
North Carolina,Mitchell County,2017,15155,7433,7722
North Carolina,Montgomery County,2017,27445,13584,13861
North Carolina,Moore County,2017,94191,45332,48859
North Carolina,Nash County,2017,94125,45178,48947
North Carolina,New Hanover County,2017,219866,105213,114653
North Carolina,Northampton County,2017,20426,9944,10482
North Carolina,Onslow County,2017,192685,107245,85440
North Carolina,Orange County,2017,141812,67598,74214
North Carolina,Pamlico County,2017,12803,6561,6242
North Carolina,Pasquotank County,2017,39546,19203,20343
North Carolina,Pender County,2017,57630,28562,29068
Texas,Comanche County,2017,13506,6485,7021
North Carolina,Person County,2017,39240,18973,20267
North Carolina,Pitt County,2017,176484,83309,93175
North Carolina,Polk County,2017,20434,9782,10652
North Carolina,Randolph County,2017,142827,70344,72483
North Carolina,Richmond County,2017,45447,22193,23254
North Carolina,Robeson County,2017,134187,64702,69485
North Carolina,Rockingham County,2017,91566,44133,47433
North Carolina,Rowan County,2017,138940,68811,70129
North Carolina,Rutherford County,2017,66523,32275,34248
North Carolina,Sampson County,2017,63664,31251,32413
North Carolina,Scotland County,2017,35445,17546,17899
North Carolina,Stanly County,2017,60875,30309,30566
North Carolina,Stokes County,2017,46124,22555,23569
North Carolina,Surry County,2017,72315,35166,37149
Missouri,Mississippi County,2017,14208,6865,7343
North Carolina,Transylvania County,2017,33291,16018,17273
North Carolina,Tyrrell County,2017,4090,2367,1723
North Carolina,Union County,2017,222095,109435,112660
North Carolina,Vance County,2017,44420,20915,23505
North Carolina,Wake County,2017,1023811,497677,526134
North Carolina,Warren County,2017,20190,10116,10074
South Dakota,Lake County,2017,12331,5846,6485
North Carolina,Watauga County,2017,53421,26657,26764
North Carolina,Wayne County,2017,124496,61075,63421
North Carolina,Wilkes County,2017,68525,33737,34788
North Carolina,Wilson County,2017,81379,38532,42847
North Carolina,Yadkin County,2017,37825,18574,19251
North Carolina,Yancey County,2017,17605,8689,8916
Alaska,Wrangell City and Borough,2017,2368,1168,1200
Iowa,Hancock County,2017,10971,5397,5574
North Dakota,Benson County,2017,6875,3520,3355
North Dakota,Billings County,2017,983,566,417
North Dakota,Bottineau County,2017,6651,3478,3173
North Dakota,Bowman County,2017,3226,1544,1682
North Dakota,Burke County,2017,2253,1198,1055
North Dakota,Burleigh County,2017,92372,46218,46154
North Dakota,Cass County,2017,170620,86284,84336
North Dakota,Cavalier County,2017,3817,1944,1873
North Dakota,Dickey County,2017,5041,2513,2528
Colorado,Sedgwick County,2017,2378,1217,1161
North Dakota,Dunn County,2017,4349,2306,2043
North Dakota,Eddy County,2017,2321,1146,1175
North Dakota,Foster County,2017,3389,1693,1696
North Dakota,Dunn County,2017,3318,1645,1673
North Dakota,Golden Valley County,2017,1892,930,962
North Dakota,Grand Forks County,2017,70130,36438,33692
